id,title,category,course_url
1461260,The complete SOLAR ENERGY course. Beginner to advanced level,Teaching & Academics,/course/the-complete-solar-energy-course-beginner-to-advanced-level/
1461614,The Complete Finance Manager Course 2022,Finance & Accounting,/course/the-complete-finance-manager-course/
1462428,Photography Masterclass: A Complete Guide to Photography,Photography & Video,/course/photography-masterclass-complete-guide-to-photography/
1463348,Modern JavaScript From The Beginning,Development,/course/modern-javascript-from-the-beginning/
1464166,DevOps MasterClass : Terraform Jenkins Kubernetes Ansible,Development,/course/devops-training/
1464836,UML and Object-Oriented Design Foundations,Development,/course/uml-and-object-oriented-design-foundations/
1465244,Curso Web Moderno Completo com JavaScript 2022 + Projetos,Development,/course/curso-web/
1466230,The Ultimate Python Basics - Bootcamp,Development,/course/python-basics-bootcamp/
1466336,Acorns' Guide to Personal Finance,Finance & Accounting,/course/acorns-guide-to-personal-finance/
1466432,Modern Copywriting: Writing copy that sells in 2022,Marketing,/course/modern-copywriting-writing-copy-that-sells-in-2018/
1466374,"WordPress İnternet Sitesi Kurmak: Blog, E-Ticaret, Kurumsal",Design,/course/adim-adim-wordpress-internet-sitenizi-kurma-rehberi/
1466612,Ethereum and Solidity: The Complete Developer's Guide,Development,/course/ethereum-and-solidity-the-complete-developers-guide/
1467412,Crea sistemas POS Inventarios y ventas con PHP 8 y AdminLTE,Development,/course/crea-sistemas-pos-inventarios-y-ventas-con-php7-y-adminlte/
1467252,Fully Accredited Professional Counselling Diploma Course,Personal Development,/course/fully-accredited-professional-counselling-course/
1467808,C Programming For Beginners - Master the C Language,Development,/course/c-programming-for-beginners-/
1470810,The Modern JavaScript Bootcamp,Development,/course/modern-javascript/
1471348,Learn to Code with Python,Development,/course/learn-to-code-with-python/
1474194,Microsoft PowerPoint para quem não sabe nada de PowerPoint,Office Productivity,/course/powerpoint-para-quem-nao-sabe-nada-de-powerpoint/
1476730,"Lean Leadership Skills, Lean Culture & Lean Management",Business,/course/lean-leadership-lean-culture-change-management/
1479112,Identify & Define the Problem with Business Analysis,Business,/course/identify-the-problem/
1478856,HTML&CSS Tutorial and Projects Course 2022 (Flexbox&Grid),Development,/course/in-depth-html-css-course-build-responsive-websites/
1479516,Complete Wordpress Course | Elementor,Design,/course/complete-wordpress-tutorial-elementor/
1480108,The Complete ServiceNow System Administrator Course,Office Productivity,/course/the-complete-servicenow-system-administrator-course/
1480202,RESTful Web API - The Complete Guide (.NET7  API),Development,/course/restful-api-with-asp-dot-net-core-web-api/
1482442,"From Wire to PLC , A Bootcamp In Industrial Automation",IT & Software,/course/from-wire-to-plc-a-to-z-compilation/
1484439,Tableau Tutorial for Beginners,IT & Software,/course/tableau-tutorial-for-beginners/
1486378,【初心者から上級者まで】１日で学べるエクセルの教科書　マスターコース,Office Productivity,/course/excel-start/
1486400,Baştan Sona İngilizce Eğitimi - Sıfırdan Başlayanlar İçin,Teaching & Academics,/course/bastan-sona-ingilizce-egitimi-sifirdan-baslayanlar-icin/
1488956,Cinematography Course: Shoot Expert Video on Any Camera,Photography & Video,/course/cinematographycourse/
1491476,The Complete Instagram Marketing Masterclass,Marketing,/course/instagram-marketing-training/
1493148,Curso Gratuito: Aprenda 3 ferramentas essenciais do Excel,Office Productivity,/course/curso-gratuito-aprenda-3-ferramentas-essenciais-do-excel/
1493516,Crypto Trading 101: Buy Sell Trade Cryptocurrency for Profit,Finance & Accounting,/course/crypto-trading-101-how-trade-cryptocurrencies-for-profit/
1494648,Risk Management for Cybersecurity and IT Managers,Business,/course/risk-management-for-cybersecurity/
1494760,Adobe Premiere CC - Do Básico ao Avançado,Design,/course/adobe-premiere-cc-2018-do-basico-ao-avancado/
1495788,Learn to Code in Python 3: Programming beginner to advanced,Development,/course/learn-python-programming-a-step-by-step-course-to-beginners/
1495884,Six Sigma: Certified Lean Six Sigma Green Belt (Accredited),IT & Software,/course/six-sigma-green-belt-training-certification-with-expertise-on-minitab/
1496440,Professional Advanced Angelic Healing Practitioner Course,Lifestyle,/course/certified-advanced-angelic-healing-practitioner-diploma/
1496348,Unit Testing for C# Developers,Development,/course/unit-testing-csharp/
1498158,Time and Task Management: Time Management Techniques,Business,/course/time_task_management/
1499542,Pacote Office - Microsoft Office Essencial,Office Productivity,/course/pacote-office-essencial/
1501104,JavaScript: The Advanced Concepts (2022 Update),Development,/course/advanced-javascript-concepts/
1503540,Adobe Illustrator CC completo - Do Básico ao Avançado,Design,/course/adobe-illustrator-cc-2018-2019-do-basico-ao-avancado/
1504632,Internationally Accredited Diploma Certificate in Fitness,Health & Fitness,/course/internationally-accredited-diploma-certificate-in-fitness/
1505086,A'dan Z'ye YouTube ve YouTube'dan Para Kazanmak,Marketing,/course/ruhi-cenet-youtube-para-kazanma-teknikleri/
1504862,Internationally Accredited Diploma Certificate in Nutrition,Health & Fitness,/course/internationally-accredited-diploma-certificate-in-nutrition/
1505192,Digital Transformation and Industry 4.0,Business,/course/digital-transformation/
1506888,Unlock Excel VBA and Excel Macros,Office Productivity,/course/excel-vba-and-macros-course/
1506978,14-day English language fluency course,Teaching & Academics,/course/14-day-english-language-fluency-course/
1507666,Mastering Microsoft Teams - Basics (2022),Office Productivity,/course/mastering-microsoft-teams/
1508940,Google Ads (Adwords) COMPLETO + Remarketing + Youtube Ads,Marketing,/course/google-adwords-pro/
1509816,JavaScript Moderno Guía Definitiva Construye +15 Proyectos,Development,/course/javascript-moderno-guia-definitiva-construye-10-proyectos/
1511170,The Absolute Beginners Guide to Cyber Security 2022 - Part 2,IT & Software,/course/the-complete-2018-cyber-security-guide-for-non-professionals/
1511560,Negocie como um Lobo - Técnicas de Vendas,Business,/course/negocie-como-um-lobo/
1512696,Curso de HTML5 y CSS3,IT & Software,/course/curso-de-html5-y-css3/
1512962,"Angular (Full App) with Angular Material, Angularfire & NgRx",Development,/course/angular-full-app-with-angular-material-angularfire-ngrx/
1512990,Adobe InDesign CC - Advanced Training Course,Design,/course/adobe-indesign-cc-advanced-training/
1513292,"Fundamentos de Programación, Algoritmos en java y JavaScript",IT & Software,/course/fundamentos-de-programacion-algoritmos-en-java-y-javascript/
1514258,Adobe Illustrator CC - Essentials Training Course,Design,/course/adobe-illustrator-course/
1514774,"Procreate: Draw, Sketch, Paint, and Design on Your iPad",Lifestyle,/course/procreate-draw-sketch-paint-and-design-on-your-ipad/
1516474,SINGING SIMPLIFIED #1: The Fast-Track to Singing Like a Pro,Music,/course/singing-simplified/
1517800,Certified Lean Six Sigma White/Lean Six Sigma Yellow Belt,IT & Software,/course/certified-six-sigma-white-belt/
1518026,Javascript Tutorial and Projects Course (2022),Development,/course/javascript-tutorial-for-beginners-w/
1518696,Project Management Fundamentals: Run projects effectively,Business,/course/project-management-fundamentals-run-projects-effectively/
1518934,Amazon AWS: Curso Completo Arquitecto Soluciones Certificado,IT & Software,/course/amazon-aws-curso-arquitecto-soluciones-certificado-associate/
1520628,AWS Certified Solutions Architect Associate Practice Exams,IT & Software,/course/aws-certified-solutions-architect-associate-amazon-practice-exams-saa-c03/
1522272,Windows Server 2016 Administration,IT & Software,/course/windows-server-2016-administration-and-deployment/
1522478,Cisco CCNP Enterprise ( ENARSI + ENCOR ) Training,IT & Software,/course/ccnp-all-in-one/
1523066,Complete Linux Training Course to Get Your Dream IT Job 2022,IT & Software,/course/complete-linux-training-course-to-get-your-dream-it-job/
1523224,Nuxt.js 2 - Vue.js on Steroids,Development,/course/nuxtjs-vuejs-on-steroids/
1526882,English for Beginners: Intensive Spoken English Course,Teaching & Academics,/course/complete-intensive-english-course-for-beginners/
1527300,Learn Python & Ethical Hacking From Scratch,Development,/course/learn-python-and-ethical-hacking-from-scratch/
1527754,O Guia COMPLETO Para Alta Produtividade + 4 Cursos Extras,Personal Development,/course/guia-completo-alta-produtividade/
1527740,[NEW] Amazon EC2 Masterclass (Auto Scaling & Load Balancer),IT & Software,/course/aws-ec2-masterclass/
1529576,Curso Completo Criar Sites com Design Profissional WordPress,Development,/course/aprenda-como-criar-um-site-com-design-profissional-do-zero/
1530834,EFT  & TFT Tapping Practitioner Certification (ACCREDITED),Lifestyle,/course/eft-tft-tapping-practitioner-certification-beginner-pro-eft/
1532040,Productivity Machine: Time Management & Productivity Hacks,Personal Development,/course/productivitymachine/
1533550,Animação 2D - Básico ao Avançado - Combo Estúdio,Design,/course/animacao-2d/
1534484,Liderazgo y Gestión de equipos | Certificación 2022,Business,/course/liderazgo-y-gestion-de-equipos-certificacion-2018/
1535678,Java Programming for Complete Beginners,Development,/course/java-programming-tutorial-for-beginners/
1536972,【キカガク流】人工知能・機械学習 脱ブラックボックス講座 - 中級編 -,Development,/course/kikagaku_blackbox_2/
1538964,Become a Probability & Statistics Master,Teaching & Academics,/course/statistics-probability/
1540516,Accredited Aromatherapy Diploma 1 - Aromatherapy for All,Health & Fitness,/course/certified-aromatherapy-diploma-course-level-1/
1541728,Adobe Photoshop CC: il corso essenziale,Design,/course/adobe-photoshop-cc-il-corso-essenziale/
1543510,Software Testing/ QA: Learn Basic Testing with live examples,Development,/course/software-qa-testing-strong-basics-with-live-examples/
1543454,Curso de Manutenção de Celular do Básico ao Avançado,IT & Software,/course/curso-de-manutencao-de-celulares-do-basico-ao-avancado/
1543984,The Real Estate Financial Modeling Bootcamp,Business,/course/the-real-estate-financial-modeling-bootcamp/
1544802,Build a Blockchain and a Cryptocurrency from Scratch,Development,/course/build-blockchain/
1545948,Planejamento de Conteúdo para Mídias Sociais | Atualizado,Marketing,/course/conteudo-para-midias-sociais/
1546424,Soft Skills: The 11 Essential Career Soft Skills,Personal Development,/course/soft-skills-the-11-essential-career-soft-skills/
1546884,Python and Flask Bootcamp: Create Websites using Flask!,Development,/course/python-and-flask-bootcamp-create-websites-using-flask/
1547268,The Complete Python Course | Learn Python by Doing in 2022,Development,/course/the-complete-python-course/
1548060,Software Architecture for the Enterprise Architect,Development,/course/software-architecture-for-the-enterprise-architect/
1551970,Communication Skills for Beginners,Business,/course/communication-skills-for-beginners-d/
1553680,はじめてのSQL ・データ分析入門 -データベースのデータをビジネスパーソンが現場で活用するためのSQL初心者向コース,Business,/course/standard-sql-for-beginners/
1554180,Python Network Programming for Network Engineers (Python 3),Development,/course/python-network-programming-for-network-engineers-python-3/
1555134,Introduction to Data Science using Python (Module 1/3),Development,/course/introduction-to-data-science-using-python/
1556128,Maya for Beginners: Complete Guide to 3D Animation in Maya,Design,/course/autodesk-maya-3d-animation-course/
1556346,Effective Delegation for New Managers,Business,/course/delegation/
1559396,Adobe Illustrator CC Máster: De Básico a Profesional.,Design,/course/adobe-illustrator-cc-master/
1560542,Learn Cucumber BDD with Java -MasterClass Selenium Framework,Development,/course/cucumber-tutorial/
1561256,SolidWorks : Sıfırdan Uzmanlığa Uygulamalı Eğitim Seti A-Z™,Design,/course/solidworkstemelegitim/
1561580,Wicca Level 1: Witchcraft for Beginners,Lifestyle,/course/wicca-level-1/
1561458,"CSS - The Complete Guide 2022 (incl. Flexbox, Grid & Sass)",Design,/course/css-the-complete-guide-incl-flexbox-grid-sass/
1561606,Working Remotely: How To Succeed In The New Workplace,Personal Development,/course/working-remotely/
1561884,Bolsa de Valores: Aprenda a Investir em Ações + 3 Brindes,Finance & Accounting,/course/aprenda-a-investir-na-bolsa/
1562070,Node: De cero a experto,Development,/course/node-de-cero-a-experto/
1562632,Django 2.2 & Python | The Ultimate Web Development Bootcamp,Development,/course/the-ultimate-beginners-guide-to-django-django-2-python-web-dev-website/
1562640,R Programming for Statistics and Data Science 2022,Development,/course/r-programming-for-statistics-and-data-science/
1564468,The Complete Course On Understanding Blockchain Technology,Finance & Accounting,/course/understanding-blockchain-technology/
1565556,EFT / TFT Master Practitioner Certification (ACCREDITED),Health & Fitness,/course/eft-tft-tapping-master-practitioner-certification-expert/
